id,indexed_date,language,media_name,media_url,publish_date,title,url
48a212ea48945361c87cf45a57aff08ddcdc73b4b596134e80ab6d331eee0d10,2023-12-08 03:45:50,en,theeagleonline.com.ng,theeagleonline.com.ng,2023-12-06,"The unpredictability of life: Between OUK and Femi Adesina, by Richard Odusanya.",https://theeagleonline.com.ng/the-unpredictability-of-life-between-ouk-and-femi-adesina-by-richard-odusanya/
8c78315b5124060834a115a587687733ed56acf84853047666fbbe4a11ee7bdd,2023-12-08 04:43:48,en,premiumtimesng.com,premiumtimesng.com,2023-12-06,COP28 participants speak on Nigeria's affordable renewable energy potential,https://www.premiumtimesng.com/news/top-news/649264-cop28-participants-speak-on-nigerias-affordable-renewable-energy-potential.html
6173d254958a8df6970e4771aabdb2b4f1fc7248778192215472f90d87611e67,2023-12-08 03:45:29,en,theeagleonline.com.ng,theeagleonline.com.ng,2023-12-06,Kaduna bombing: I lost 34 family members – Resident,https://theeagleonline.com.ng/kaduna-bombing-i-lost-34-family-members-resident/
c77505b40a4acfc0ad4f70067c6a485830ce6958f9d2f8f37d850d64f255a4e7,2023-12-08 03:45:53,en,theeagleonline.com.ng,theeagleonline.com.ng,2023-12-06,Police arrest five suspected armed robbers in Ogun,https://theeagleonline.com.ng/police-arrest-five-suspected-armed-robbers-in-ogun/
3b216f9228f6edb105eb5e0c1ddc4feba0f60516d68f6e577405f43356a4d628,2023-12-08 11:04:38,en,africanexaminer.com,africanexaminer.com,2023-12-05,"NNPC to Work with Partners to Reduce Methane Emissions-Eyesan, EVP Upstream",https://www.africanexaminer.com/nnpc-to-work-with-partners-to-reduce-methane-emissions-eyesan-evp-upstream/
e1a030147085b199f2a93b674e7bb4371a8f05b83288728fca73030f1a98b988,2023-12-07 06:20:23,en,newmail-ng.com,newmail-ng.com,2023-12-05,Outrage as warplane kills 85 in Kaduna village bombing,https://newmail-ng.com/outrage-as-warplane-kills-85-in-kaduna-village-bombing/
121a5a8da9a6acf5efc1c0c54836645e25da2c771a17cb775a2b4cb1e6790bbc,2023-12-07 02:23:46,en,tribuneonlineng.com,tribuneonlineng.com,2023-12-05,Kogi CJ commends Ajaokuta LG Chairman's provision of Court facilities,https://tribuneonlineng.com/kogi-cj-commends-ajaokuta-lg-chairmans-provision-of-court-facilities/
7901f9680e4490fc84af9c6c6c9abdc67a450c977579b7b2303cae11c3e29551,2023-12-07 05:08:16,en,premiumtimesng.com,premiumtimesng.com,2023-12-05,"Tony Elumelu rallies global leaders, calls for urgent climate action for Africa at COP28 in Dubai",https://www.premiumtimesng.com/promoted/649020-tony-elumelu-rallies-global-leaders-calls-for-urgent-climate-action-for-africa-at-cop28-in-dubai.html
801b077ad763acd5469873e8ceb65d89023d973327a53ec3003a3af47271f8ed,2023-12-07 02:23:44,en,tribuneonlineng.com,tribuneonlineng.com,2023-12-05,Jigawa JONAPWD urges full implementation of disability law for inclusivity,https://tribuneonlineng.com/jigawa-jonapwd-urges-full-implementation-of-disability-law-for-inclusivity/
6da1ad34fa333f32b809f969f35eec3c3e66530c3d1d36e7a13ef4f78cd077bc,2023-12-07 06:53:55,en,radionigeria.gov.ng,radionigeria.gov.ng,2023-12-05,FG funded 422 delegates to COP28 in Dubai – Minister,https://radionigeria.gov.ng/2023/12/05/fg-funded-422-delegates-to-cop28-in-dubai-information-minister/
